"kx","ky","distance","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","E12"
0.26666666666666666,0.26666666666666666,0.37712361663282556,2.8462272634803867,2.8462272634804777,3.471995173865796,3.471995173865809,5.378043759334797,5.378043759334809,5.986304714274499,5.986304714274567,6.656747190395346,6.656747190395601,6.973530337829759,6.973530337829815
0.2733333333333333,0.2733333333333333,0.3865517070486462,2.849375195719885,2.849375195720006,3.466600034843359,3.4666000348433603,5.381716892991989,5.381716892992121,5.9906794796716705,5.990679479671674,6.648079047389402,6.648079047389446,6.959154836472356,6.959154836472508
0.28,0.28,0.3959797974644669,2.8525526495135294,2.8525526495135414,3.4611965746398186,3.4611965746398274,5.385396443058031,5.385396443058058,5.995126136601863,5.995126136602076,6.6393904851180725,6.639390485118127,6.94499039583351,6.944990395833631
0.2866666666666667,0.2866666666666667,0.40540788788028753,2.855755009769183,2.8557550097692297,3.455793099009643,3.455793099009772,5.389076215479042,5.389076215479108,5.9996397082602755,5.9996397082603465,6.630700649141195,6.630700649141422,6.9310450705059345,6.93104507050613
0.29333333333333333,0.29333333333333333,0.4148359782961082,2.8589774017465364,2.858977401746683,3.4503980967891823,3.4503980967893626,5.392749857242897,5.392749857243047,6.004214772327545,6.00421477232763,6.622028413099153,6.622028413099238,6.917327244149143,6.917327244149384
0.3,0.3,0.42426406871192884,2.862214679213726,2.86221467921384,3.4450202474873493,3.445020247487417,5.396410858946268,5.396410858946453,6.008845427088161,6.008845427088171,6.613392343195078,6.613392343195132,6.9038456651885785,6.903845665188595
0.30666666666666664,0.30666666666666664,0.4336921591277495,2.8654614128017646,2.8654614128018987,3.4396684289805286,3.4396684289805326,5.40005255857313,5.400052558573281,6.013525255212287,6.013525255212312,6.6048106736037395,6.604810673603808,6.890609481096061,6.890609481096152
0.31333333333333335,0.31333333333333335,0.44312024954357015,2.8687118787817303,2.868711878781935,3.4343517250730664,3.4343517250731552,5.40366814664587,5.40366814664589,6.018247285211656,6.018247285211907,6.5963012917783415,6.596301291778439,6.877628271254869,6.877628271254944
0.32,0.32,0.4525483399593908,2.871960048538521,2.8719600485386185,3.429079432638341,3.4290794326384533,5.407250672928909,5.407250672929141,6.0230039506240995,6.023003950624137,6.587881732684362,6.587881732684393,6.864912078252364,6.864912078252457
0.32666666666666666,0.32666666666666666,0.46197643037521147,2.8751995790699265,2.8751995790699554,3.42386106799815,3.4238610679984425,5.410793054853403,5.410793054853505,6.027787047096895,6.027787047096901,6.57956918104834,6.579569181048489,6.852471437269314,6.852471437269315
0.3333333333333333,0.3333333333333333,0.4714045207910321,2.8784238049078326,2.8784238049080693,3.41870637213036,3.4187063721305226,5.414288087838491,5.414288087838612,6.032587687646731,6.032587687646795,6.571380480808614,6.571380480808687,6.840317403069289,6.840317403069508
