"x","y","Mx","My","Mz"
-0.4936788455641104,-3.346045508823415,0.000908650534026438,0.00042146763398783036,-8.366838320263137e-11
-0.38397243543875254,-3.346045508823415,0.0006232013478138076,0.00038511538379717064,-6.020488420950196e-11
-0.27426602531339467,-3.346045508823415,0.00044500891679707374,0.00036845344731244043,-4.534052961639029e-11
-0.1645596151880368,-3.346045508823415,0.00033968629325501485,0.00037849680221200996,-3.666336174544191e-11
-0.054853205062678934,-3.346045508823415,0.0002844612425567681,0.00042513412359290606,-3.2554591455295073e-11
0.054853205062678934,-3.346045508823415,0.0002669460609970871,0.0005250918709978217,-3.217698281215639e-11
0.1645596151880368,-3.346045508823415,0.000283966869344012,0.000706856190139456,-3.54296760657867e-11
0.27426602531339467,-3.346045508823415,0.00034125004162986153,0.001016696082656983,-4.292678333021188e-11
0.38397243543875254,-3.346045508823415,0.0004541177869601058,0.0015251799001920411,-5.600128813367661e-11
0.4936788455641104,-3.346045508823415,0.0006487293013447228,0.002332022467576037,-7.668315309995732e-11
0.6033852556894683,-3.346045508823415,0.0009626660348550697,0.003564853613753632,-1.0755168934270531e-10
0.7130916658148262,-3.346045508823415,0.0014428397062622971,0.005365435342547251,-1.513318862583768e-10
0.8227980759401841,-3.346045508823415,0.0021382309086665436,0.007856970735234853,-2.1012812323473185e-10
0.9325044860655419,-3.346045508823415,0.0030856644564474615,0.011091071459072612,-2.843088308182584e-10
1.0422108961908998,-3.346045508823415,0.004289466821307321,0.014983959509866926,-3.712797534694001e-10
1.1519173063162575,-3.346045508823415,0.005700266844774538,0.019265580797039137,-4.646360639987135e-10
1.2616237164416155,-3.346045508823415,0.007202499767175297,0.023473965059756696,-5.542946050068887e-10
1.3713301265669733,-3.346045508823415,0.008621043251143705,0.027019894954553737,-6.280043308298788e-10
1.4810365366923313,-3.346045508823415,0.009752132784505079,0.029319846181533972,-6.740836222540736e-10
